BIZDATE,ITEMCODE,Record_Count,brand_1_STORE_CODE_Count,brand_2_STORE_CODE_Count,brand_6_STORE_CODE_Count,Spring_Eve,holiday,comp,recomm,photo,temp
"2014-01-24","1080064",30.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080058",53.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080056",25.000000,47,87,0,0,0,0,1,0,8
"2014-01-25","1080058",3.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080056",1.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080094",12.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080092",13.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080055",1.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080061",3.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080059",1.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080062",0.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080054",7.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080057",2.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080052",3.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080053",1.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080093",32.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080095",11.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080096",0.000000,47,86,0,0,0,0,1,0,6
"2014-01-25","1080064",0.000000,47,86,0,0,0,0,1,0,6
"2014-01-26","1080092",10.000000,47,87,0,0,0,1,1,0,10
